ts,PID,MINFLT,MAJFLT,VSTEXT,VSIZE,RSIZE,VGROW,RGROW,MEM,CMD,label,type
1556211228,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556211233,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556211238,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556211243,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556211248,2838,0,0,4,857.6,44596,0,0,0.01,evolution-cale,1,dos
1556211253,2608,9,0,589,648.1,39980,132,0,0.01,hud-service,1,dos
1556211258,1517,0,0,531,392.3,32616,0,0,0.01,named,1,dos
1556211263,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556211268,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556211273,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556211278,2633,2,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556211283,2847,0,0,297,718.4,18184,0,0,0,nm-applet,1,dos
1556211288,2835,0,0,124,623.7,18084,0,0,0,goa-daemon,1,dos
1556211293,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556211298,1196,152,0,1071,342.2,7496,0,0,0,NetworkManager,1,dos
1556211303,2886,1,0,350,315.3,7400,0,0,0,mission-contro,1,dos
1556211308,1208,0,0,7,274.6,5164,0,0,0,polkitd,1,dos
1556211313,2731,0,0,35,280.1,5144,0,0,0,indicator-appl,1,dos
1556211318,1406,18,0,47,497.1,5056,0,0,0,whoopsie,1,dos
1556211323,3023,2,0,189,344,4812,0,0,0,zeitgeist-daem,1,dos
1556211328,2045,0,0,149,233.8,4584,0,0,0,upowerd,1,dos
1556211333,1967,8,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556211338,3273,0,0,18,368.9,3884,0,0,0,deja-dup-monit,1,dos
1556211343,3740,1114,0,1603,10224,3656,10224,3656,0,dhclient,1,dos
1556211348,1695,0,0,12,9480,3496,0,0,0,haveged,1,dos
1556211353,3292,1913,0,148,17924,2428,0,0,0,atop,1,dos
1556211358,3294,1913,0,148,17916,2420,0,0,0,atop,1,dos
1556211363,3295,1915,0,148,17920,2420,0,0,0,atop,1,dos
1556211368,3293,1914,0,148,17624,2372,0,0,0,atop,1,dos
1556211373,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556211378,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556211383,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556211388,2529,0,0,121,22308,376,0,0,0,upstart-dbus-b,1,dos
1556211393,3733,1119,0,0,0,0,0,0,0,<dhclient>,1,dos
1556211398,3743,266,0,0,0,0,0,0,0,<nm-dhcp-clie>,1,dos
1556211403,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556211413,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556211418,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556211423,2608,8,0,589,648.1,39980,0,0,0.01,hud-service,1,dos
1556211428,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556211433,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556211438,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556211443,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556211448,2847,0,0,297,718.4,18184,0,0,0,nm-applet,1,dos
1556211453,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556211458,1196,5,0,1071,342.2,7496,0,0,0,NetworkManager,1,dos
1556211463,2731,0,0,35,280.1,5144,0,0,0,indicator-appl,1,dos
1556211468,1967,0,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556211473,3740,4,0,1603,10224,3656,0,0,0,dhclient,1,dos
1556211478,1695,0,0,12,9480,3496,0,0,0,haveged,1,dos
1556211483,3292,1914,0,148,17924,2428,0,0,0,atop,1,dos
1556211488,3294,1914,0,148,17916,2420,0,0,0,atop,1,dos
1556211493,3295,1914,0,148,17920,2420,0,0,0,atop,1,dos
1556211498,3293,1914,0,148,17624,2372,0,0,0,atop,1,dos
1556211503,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556211508,1401,21,0,36,19296,824,0,0,0,irqbalance,1,dos
1556211513,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556211518,3632,0,0,0,0,0,0,0,0,kworker/u256:1,1,dos
1556211523,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556211528,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556211533,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556211538,2608,9,0,589,648.1,39980,0,0,0.01,hud-service,1,dos
1556211543,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556211548,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556211553,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556211558,2847,0,0,297,718.4,18184,0,0,0,nm-applet,1,dos
1556211563,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556211568,1196,1,0,1071,342.2,7496,0,0,0,NetworkManager,1,dos
1556211573,2731,0,0,35,280.1,5144,0,0,0,indicator-appl,1,dos
1556211578,1406,0,0,47,497.1,5056,0,0,0,whoopsie,1,dos
1556211583,1695,0,0,12,9480,3496,0,0,0,haveged,1,dos
1556211588,3292,1914,0,148,17924,2428,0,0,0,atop,1,dos
1556211593,3294,1914,0,148,17916,2420,0,0,0,atop,1,dos
1556211603,3293,1913,0,148,17624,2372,0,0,0,atop,1,dos
1556211608,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556211613,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556211618,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556211623,3632,0,0,0,0,0,0,0,0,kworker/u256:1,1,dos
1556211628,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556211633,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556211638,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556211643,2838,0,0,4,857.6,44596,0,0,0.01,evolution-cale,1,dos
1556211648,2608,10,0,589,648.1,39980,0,0,0.01,hud-service,1,dos
1556211653,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556211658,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556211663,2633,2,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556211673,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556211678,2886,0,0,350,315.3,7400,0,0,0,mission-contro,1,dos
1556211683,2731,0,0,35,280.1,5144,0,0,0,indicator-appl,1,dos
1556211688,1967,8,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556211693,3273,0,0,18,368.9,3884,0,0,0,deja-dup-monit,1,dos
1556211698,3292,1913,0,148,17924,2428,0,0,0,atop,1,dos
1556211703,3294,1913,0,148,17916,2420,0,0,0,atop,1,dos
1556211708,3295,1913,0,148,17920,2420,0,0,0,atop,1,dos
1556211713,3293,1913,0,148,17624,2372,0,0,0,atop,1,dos
1556211718,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556211723,1401,13,0,36,19296,824,0,0,0,irqbalance,1,dos
1556211728,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556211733,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556211738,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556211743,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556211748,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556211753,2838,0,0,4,857.6,44596,0,0,0.01,evolution-cale,1,dos
1556211758,2608,8,0,589,648.2,39980,132,0,0.01,hud-service,1,dos
1556211763,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556211768,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556211773,2593,3,0,31,729.2,20068,0,0,0.01,unity-settings,1,dos
1556211778,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556211783,2847,0,0,297,718.4,18184,0,0,0,nm-applet,1,dos
1556211788,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556211793,2731,0,0,35,280.1,5144,0,0,0,indicator-appl,1,dos
1556211798,1406,0,0,47,497.1,5056,0,0,0,whoopsie,1,dos
1556211803,3273,0,0,18,368.9,3884,0,0,0,deja-dup-monit,1,dos
1556211808,1695,0,0,12,9480,3496,0,0,0,haveged,1,dos
1556211813,3292,1913,0,148,17924,2428,0,0,0,atop,1,dos
1556211818,3294,1913,0,148,17916,2420,0,0,0,atop,1,dos
1556211823,3295,1913,0,148,17920,2420,0,0,0,atop,1,dos
1556211828,3293,1913,0,148,17624,2372,0,0,0,atop,1,dos
1556211833,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556211838,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556211843,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556211848,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556211853,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556211858,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556211863,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556211868,2608,9,0,589,648.2,40240,0,260,0.01,hud-service,1,dos
1556211873,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556211878,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556211883,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556211893,2847,0,0,297,718.4,18184,0,0,0,nm-applet,1,dos
1556211898,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556211903,1196,13,0,1071,342.2,7496,0,0,0,NetworkManager,1,dos
1556211908,2886,0,0,350,315.3,7400,0,0,0,mission-contro,1,dos
1556211913,2731,0,0,35,280.1,5144,0,0,0,indicator-appl,1,dos
1556211918,1406,0,0,47,497.1,5056,0,0,0,whoopsie,1,dos
1556211923,3023,2,0,189,344,4812,0,0,0,zeitgeist-daem,1,dos
1556211928,1967,0,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556211933,1460,0,0,148,280.7,4048,0,0,0,accounts-daemo,1,dos
1556211938,3292,1913,0,148,17924,2428,0,0,0,atop,1,dos
1556211943,3294,1913,0,148,17916,2420,0,0,0,atop,1,dos
1556211948,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556211953,3293,1913,0,148,17624,2372,0,0,0,atop,1,dos
1556211958,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556211963,1705,0,0,17,37152,1216,0,0,0,kerneloops,1,dos
1556211968,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556211973,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556211978,2529,0,0,121,22308,376,0,0,0,upstart-dbus-b,1,dos
1556211983,3632,0,0,0,0,0,0,0,0,kworker/u256:1,1,dos
1556211988,3740,0,0,0,0,0,0,0,0,<dhclient>,1,dos
1556211993,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556211998,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556212003,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556212008,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556212013,2838,0,0,4,857.6,44596,0,0,0.01,evolution-cale,1,dos
1556212018,2608,9,0,589,648.2,40240,0,0,0.01,hud-service,1,dos
1556212023,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556212028,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556212033,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556212038,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556212043,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556212048,1967,8,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556212053,3273,0,0,18,368.9,3884,0,0,0,deja-dup-monit,1,dos
1556212058,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556212063,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556212068,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556212073,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556212078,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556212083,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556212088,3632,0,0,0,0,0,0,0,0,kworker/u256:1,1,dos
1556212093,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556212098,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556212103,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556212108,2608,9,0,589,648.2,40240,0,0,0.01,hud-service,1,dos
1556212113,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556212118,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556212123,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556212128,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556212133,2835,0,0,124,623.7,18084,0,0,0,goa-daemon,1,dos
1556212138,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556212143,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556212148,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556212153,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556212158,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556212163,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556212168,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556212173,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556212178,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556212183,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556212188,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556212193,2608,9,0,589,648.3,40240,132,0,0.01,hud-service,1,dos
1556212198,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556212203,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556212208,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556212213,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556212218,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556212223,2093,0,0,596,184.2,14072,0,0,0,apache2,1,dos
1556212228,1967,0,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556212233,1695,0,0,12,9480,3496,0,0,0,haveged,1,dos
1556212238,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556212243,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556212248,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556212253,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556212258,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556212263,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556212273,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556212278,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556212283,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556212288,2838,0,0,4,857.6,44596,0,0,0.01,evolution-cale,1,dos
1556212293,2608,9,0,589,648.3,40240,0,0,0.01,hud-service,1,dos
1556212298,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556212303,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556212308,2633,2,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556212313,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556212318,2886,0,0,350,315.3,7400,0,0,0,mission-contro,1,dos
1556212323,1406,0,0,47,497.1,5056,0,0,0,whoopsie,1,dos
1556212328,1967,8,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556212333,1695,0,0,12,9480,3496,0,0,0,haveged,1,dos
1556212338,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556212343,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556212348,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556212353,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556212358,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556212363,1401,9,0,36,19296,824,0,0,0,irqbalance,1,dos
1556212368,3632,0,0,0,0,0,0,0,0,kworker/u256:1,1,dos
1556212373,2821,2,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556212378,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556212383,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556212388,2608,9,0,589,648.3,40240,0,0,0.01,hud-service,1,dos
1556212393,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556212398,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556212403,2593,3,0,31,729.2,20068,0,0,0.01,unity-settings,1,dos
1556212408,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556212413,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556212418,1967,0,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556212423,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556212433,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556212438,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556212443,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556212448,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556212453,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556212458,3632,0,0,0,0,0,0,0,0,kworker/u256:1,1,dos
1556212463,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556212468,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556212473,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556212478,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556212483,2608,9,0,589,648.4,40476,128,236,0.01,hud-service,1,dos
1556212488,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556212493,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556212498,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556212503,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556212508,2835,0,0,124,623.7,18084,0,0,0,goa-daemon,1,dos
1556212513,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556212523,1967,0,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556212528,3273,0,0,18,368.9,3884,0,0,0,deja-dup-monit,1,dos
1556212533,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556212538,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556212543,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556212548,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556212553,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556212558,1401,5,0,36,19296,824,0,0,0,irqbalance,1,dos
1556212563,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556212568,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556212573,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556212578,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556212583,2838,0,0,4,857.6,44596,0,0,0.01,evolution-cale,1,dos
1556212588,2608,9,0,589,648.4,40476,0,0,0.01,hud-service,1,dos
1556212593,1517,0,0,531,392.3,32616,0,0,0.01,named,1,dos
1556212598,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556212603,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556212608,3058,0,0,280,710.1,22236,0,0,0.01,gnome-terminal,1,dos
1556212613,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556212618,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556212623,1196,0,0,1071,342.2,7496,0,0,0,NetworkManager,1,dos
1556212628,2886,0,0,350,315.3,7400,0,0,0,mission-contro,1,dos
1556212633,1406,0,0,47,497.1,5056,0,0,0,whoopsie,1,dos
1556212638,1967,8,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556212643,3273,0,0,18,368.9,3884,0,0,0,deja-dup-monit,1,dos
1556212648,1695,0,0,12,9480,3496,0,0,0,haveged,1,dos
1556212653,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556212658,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556212663,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556212668,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556212673,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556212678,3632,0,0,0,0,0,0,0,0,kworker/u256:1,1,dos
1556212683,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556212688,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556212693,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556212698,2838,0,0,4,857.6,44596,0,0,0.01,evolution-cale,1,dos
1556212703,2608,9,0,589,648.4,40476,0,0,0.01,hud-service,1,dos
1556212708,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556212713,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556212718,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556212723,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556212728,2886,0,0,350,315.3,7400,0,0,0,mission-contro,1,dos
1556212733,1406,0,0,47,497.1,5056,0,0,0,whoopsie,1,dos
1556212738,3273,0,0,18,368.9,3884,0,0,0,deja-dup-monit,1,dos
1556212743,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556212748,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556212753,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556212758,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556212763,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556212768,1401,61,0,36,19296,824,0,0,0,irqbalance,1,dos
1556212773,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556212778,3632,0,0,0,0,0,0,0,0,kworker/u256:1,1,dos
1556212783,2821,0,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556212793,1495,0,0,10415,545.4,50232,0,0,0.01,mysqld,1,dos
1556212798,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556212803,2608,9,0,589,648.4,40476,0,0,0.01,hud-service,1,dos
1556212808,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556212813,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556212818,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556212823,2835,0,0,124,623.7,18084,0,0,0,goa-daemon,1,dos
1556212833,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556212838,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556212843,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556212848,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556212853,1401,25,0,36,19296,824,0,0,0,irqbalance,1,dos
1556212858,3632,0,0,0,0,0,0,0,0,kworker/u256:1,1,dos
1556212868,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556212873,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556212878,2838,0,0,4,857.6,44596,0,0,0.01,evolution-cale,1,dos
1556212883,2608,9,0,589,648.6,40604,128,128,0.01,hud-service,1,dos
1556212888,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556212893,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556212898,2633,2,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556212903,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556212908,2886,0,0,350,315.3,7400,0,0,0,mission-contro,1,dos
1556212913,1406,0,0,47,497.1,5056,0,0,0,whoopsie,1,dos
1556212918,1967,8,0,36,159.8,4396,0,0,0,vmtoolsd,1,dos
1556212923,3273,0,0,18,368.9,3884,0,0,0,deja-dup-monit,1,dos
1556212928,1695,0,0,12,9480,3496,0,0,0,haveged,1,dos
1556212933,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556212943,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556212948,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556212953,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
1556212958,1400,10,0,37,23652,1028,0,0,0,cron,1,dos
1556212968,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556212973,3749,217,0,0,0,0,0,0,0,<which>,1,dos
1556212978,3750,2100,0,0,0,0,0,0,0,<php5>,1,dos
1556212983,3748,243,0,0,0,0,0,0,0,<maxlifetime>,1,dos
1556212988,3755,22,0,0,0,0,0,0,0,<lsof>,1,dos
1556212993,3752,2472,0,0,0,0,0,0,0,<lsof>,1,dos
1556212998,3753,372,0,0,0,0,0,0,0,<awk>,1,dos
1556213003,3754,231,0,0,0,0,0,0,0,<xargs>,1,dos
1556213013,3751,239,0,0,0,0,0,0,0,<sessionclean>,1,dos
1556213018,3747,342,0,0,0,0,0,0,0,<sh>,1,dos
1556213023,3746,504,0,0,0,0,0,0,0,<cron>,1,dos
1556213028,2821,40,0,10,1.3,99.4,0,0,0.03,compiz,1,dos
1556213033,1457,0,0,2219,334.3,71104,0,0,0.02,Xorg,1,dos
1556213043,2849,8,0,1350,1.4,48316,0,0,0.01,nautilus,1,dos
1556213048,2838,0,0,4,857.6,44596,0,0,0.01,evolution-cale,1,dos
1556213053,2608,9,0,589,648.6,40604,0,0,0.01,hud-service,1,dos
1556213058,3103,0,0,2132,2.5,28092,0,0,0.01,ostinato,1,dos
1556213063,3128,0,0,978,2.9,22916,0,0,0.01,drone,1,dos
1556213073,2593,3,0,31,729.2,20068,0,0,0.01,unity-settings,1,dos
1556213078,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556213083,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556213088,2886,0,0,350,315.3,7400,0,0,0,mission-contro,1,dos
1556213093,1406,0,0,47,497.1,5056,0,0,0,whoopsie,1,dos
1556213103,3292,1909,0,148,17924,2428,0,0,0,atop,1,dos
1556213108,3294,1909,0,148,17916,2420,0,0,0,atop,1,dos
1556213113,3295,1909,0,148,17920,2420,0,0,0,atop,1,dos
1556213118,3293,1909,0,148,17624,2372,0,0,0,atop,1,dos
1556213123,2499,0,0,415,40184,2288,0,0,0,dbus-daemon,1,dos
